OBJECTID,Loc_name,Status,Score,Match_type,Match_addr,LongLabel,ShortLabel,Addr_type,Type,PlaceName,Place_addr,Phone,URL,Rank,AddBldg,AddNum,AddNumFrom,AddNumTo,AddRange,Side,StPreDir,StPreType,StName,StType,StDir,BldgType,BldgName,LevelType,LevelName,UnitType,UnitName,SubAddr,StAddr,Block,Sector,Nbrhd,District,City,MetroArea,Subregion,Region,RegionAbbr,Territory,Zone,Postal,PostalExt,Country,LangCode,Distance,X,Y,DisplayX,DisplayY,Xmin,Xmax,Ymin,Ymax,ExInfo,ARC_Addres,ARC_Addr_1,ARC_Addr_2,ARC_Neighb,ARC_City,ARC_Subreg,ARC_Region,ARC_Postal,ARC_Post_1,ARC_Countr,County_Num,County_Nam,ESC_Region,ESC_Regi_1,ESC_Regi_2,District_N,District_1,District_T,District_S,District_C,District_2,District_Z,District_3,District_4,District_5,District_6,District_P,District_F,District_E,District_W,District_7,District_8,School_Num,School_Nam,Instructio,Charter_Ty,School_Str,School_Cit,School_Sta,School_Zip,School_Sit,School_S_1,School_S_2,School_S_3,Zip_5,School_Pho,School_Fax,School_Ema,School_Web,School_Pri,Grade_Rang,School_Enr,School_S_4,School_S_5,Performanc,GlobalID,School_Type
4629,World,M,100,A,"701 E 33rd St, Houston, Texas, 77022","701 E 33rd St, Houston, TX, 77022, USA",701 E 33rd St,PointAddress, , ,"701 E 33rd St, Houston, Texas, 77022", , ,20, ,701, , , , ,E, ,33rd,St, , , , , , , , ,701 E 33rd St, , , , ,Houston, ,Harris County,Texas,TX, , ,77022,5101,USA,ENG,0,-95.3902471603,29.8164812754,-95.3902650137,29.8170960042,-95.3912650137,-95.3892650137,29.8160960042,29.8180960042, ,701 E 33RD ST, , , ,HOUSTON, ,TX,77022, , ,'101,HARRIS COUNTY,'04,'04,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6005,(713) 556-6006,HISDSuperintendent@houstonisd.org,www.houstonisd.org,MR MILLARD L HOUSE II,196943,'101912125,BURRUS EL,REGULAR INSTRUCTIONAL, ,701 E 33RD ST,HOUSTON,TX,77022-5101,701 E 33RD ST,HOUSTON,TX,77022-5101,77022,(713) 867-5180,(713) 867-5182,nmitchel@houstonisd.org,www.houstonisd.org,MS NICOLE MITCHELL,'EE-05,311,Active, ,https://txschools.gov/schools/101912125/overview,20e49d62-1806-4ce8-8ae9-e62aaec00526,
4630,World,M,100,A,"10720 Southview St, Houston, Texas, 77047","10720 Southview St, Houston, TX, 77047, USA",10720 Southview St,PointAddress, , ,"10720 Southview St, Houston, Texas, 77047", , ,20, ,10720, , , , , , ,Southview,St, , , , , , , , ,10720 Southview St, , , , ,Houston, ,Harris County,Texas,TX, , ,77047,1038,USA,ENG,0,-95.365337569,29.6429376582,-95.366482034,29.6429099979,-95.367482034,-95.365482034,29.6419099979,29.6439099979, ,10720 SOUTHVIEW ST, , , ,HOUSTON, ,TX,77047, , ,'101,HARRIS COUNTY,'04,'04,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6005,(713) 556-6006,HISDSuperintendent@houstonisd.org,www.houstonisd.org,MR MILLARD L HOUSE II,196943,'101912127,WOODSON SCHOOL,REGULAR INSTRUCTIONAL, ,10720 SOUTHVIEW ST,HOUSTON,TX,77047-1038,10720 SOUTHVIEW ST,HOUSTON,TX,77047-1038,77047,(713) 732-3600,(713) 732-3606,Gina.Wilkins@houstonisd.org,www.houstonisd.org,MS GINA R WILKINS,'EE-05,622,Active,30926,https://txschools.gov/schools/101912127/overview,4f5c6895-5ae8-4c12-83fd-f24c955a0911,
4631,World,M,98.04,A,"800 Roxella St, Houston, Texas, 77076","800 Roxella St, Houston, TX, 77076, USA",800 Roxella St,PointAddress, , ,"800 Roxella St, Houston, Texas, 77076", , ,20, ,800, , , , , , ,Roxella,St, , , , , , , , ,800 Roxella St, , , , ,Houston, ,Harris County,Texas,TX, , ,77076,4431,USA,ENG,0,-95.3666022305,29.8564413282,-95.3665999674,29.8562389891,-95.3675999674,-95.3655999674,29.8552389891,29.8572389891, ,800 ROXELLA RD, , , ,HOUSTON, ,TX,77076, , ,'101,HARRIS COUNTY,'04,'04,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6005,(713) 556-6006,HISDSuperintendent@houstonisd.org,www.houstonisd.org,MR MILLARD L HOUSE II,196943,'101912128,LYONS EL,REGULAR INSTRUCTIONAL, ,800 ROXELLA RD,HOUSTON,TX,77076-4431,800 ROXELLA RD,HOUSTON,TX,77076-4431,77076,(713) 696-2870,(713) 696-2877,OCASARES@houstonisd.org,www.houstonisd.org,OLIVIA A CASARES,'EE-05,904,Active,33086,https://txschools.gov/schools/101912128/overview,6b002c73-6192-47bd-ab4d-a9b53bd9d29f,
4632,World,M,98.84,A,"7000 S 3rd St, Bellaire, Texas, 77401","7000 S 3rd St, Bellaire, TX, 77401, USA",7000 S 3rd St,PointAddress, , ,"7000 S 3rd St, Bellaire, Texas, 77401", , ,20, ,7000, , , , ,S, ,3rd,St, , , , , , , , ,7000 S 3rd St, , , , ,Bellaire, ,Harris County,Texas,TX, , ,77401,4420,USA,ENG,0,-95.4667974894,29.7024539903,-95.4686079805,29.7024539903,-95.4696079805,-95.4676079805,29.7014539903,29.7034539903, ,7000 S THIRD, , , ,BELLAIRE, ,TX,77401, , ,'101,HARRIS COUNTY,'04,'04,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6005,(713) 556-6006,HISDSuperintendent@houstonisd.org,www.houstonisd.org,MR MILLARD L HOUSE II,196943,'101912130,CONDIT EL,REGULAR INSTRUCTIONAL, ,7000 S THIRD,BELLAIRE,TX,77401-4496,7000 S THIRD,BELLAIRE,TX,77401-4496,77401,(713) 295-5255,(713) 668-5738,dgreenbe@houstonisd.org,www.houstonisd.org,MR DANIEL M GREENBERG,'EE-05,727,Active, ,https://txschools.gov/schools/101912130/overview,8fba4de1-b144-49de-9003-8d25fcaaa0dc,
4633,World,M,98.82,A,"10901 Sandpiper Dr, Houston, Texas, 77096","10901 Sandpiper Dr, Houston, TX, 77096, USA",10901 Sandpiper Dr,PointAddress, , ,"10901 Sandpiper Dr, Houston, Texas, 77096", , ,20, ,10901, , , , , , ,Sandpiper,Dr, , , , , , , , ,10901 Sandpiper Dr, , , , ,Houston, ,Harris County,Texas,TX, , ,77096,5717,USA,ENG,0,-95.5032644679,29.6616302662,-95.5028400084,29.6618010056,-95.5038400084,-95.5018400084,29.6608010056,29.6628010056, ,10901 SANDPIPER, , , ,HOUSTON, ,TX,77096, , ,'101,HARRIS COUNTY,'04,'04,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6005,(713) 556-6006,HISDSuperintendent@houstonisd.org,www.houstonisd.org,MR MILLARD L HOUSE II,196943,'101912131,HALPIN EARLY CHILDHOOD CTR,REGULAR INSTRUCTIONAL, ,10901 SANDPIPER,HOUSTON,TX,77096-5717,10901 SANDPIPER,HOUSTON,TX,77096-5717,77096,(713) 778-6720,(713) 778-6724,clanthan@houstonisd.org,www.houstonisd.org,MS CONSTANCE LATHAN,'EE-KG,347,Active,35208,https://txschools.gov/schools/101912131/overview,fa752a6a-61bc-4635-9ddf-476b63175e75,
4634,World,M,100,A,"10130 Aldine Westfield Rd, Houston, Texas, 77093","10130 Aldine Westfield Rd, Houston, TX, 77093, USA",10130 Aldine Westfield Rd,PointAddress, , ,"10130 Aldine Westfield Rd, Houston, Texas, 77093", , ,20, ,10130, , , , , , ,Aldine Westfield,Rd, , , , , , , , ,10130 Aldine Westfield Rd, , , , ,Houston, ,Harris County,Texas,TX, , ,77093,5449,USA,ENG,0,-95.3498383404,29.8585753608,-95.3484720063,29.8585959803,-95.3494720063,-95.3474720063,29.8575959803,29.8595959803, ,10130 ALDINE WESTFIELD RD, , , ,HOUSTON, ,TX,77093, , ,'101,HARRIS COUNTY,'04,'04,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6005,(713) 556-6006,HISDSuperintendent@houstonisd.org,www.houstonisd.org,MR MILLARD L HOUSE II,196943,'101912132,COOP EL,REGULAR INSTRUCTIONAL, ,10130 ALDINE WESTFIELD RD,HOUSTON,TX,77093-5449,10130 ALDINE WESTFIELD RD,HOUSTON,TX,77093-5449,77093,(713) 696-2630,(713) 696-2633,LSABILLO@houstonisd.org,www.houstonisd.org,MR LUI SABILLON,'EE-05,617,Active, ,https://txschools.gov/schools/101912132/overview,da1c0d70-7f55-4fcb-baf5-dbe11894c046,
4635,World,M,100,A,"7475 Westover St, Houston, Texas, 77087","7475 Westover St, Houston, TX, 77087, USA",7475 Westover St,PointAddress, , ,"7475 Westover St, Houston, Texas, 77087", , ,20, ,7475, , , , , , ,Westover,St, , , , , , , , ,7475 Westover St, , , , ,Houston, ,Harris County,Texas,TX, , ,77087,6113,USA,ENG,0,-95.2935670201,29.6771912275,-95.2936250229,29.6776420063,-95.2946250229,-95.2926250229,29.6766420063,29.6786420063, ,7475 WESTOVER ST, , , ,HOUSTON, ,TX,77087, , ,'101,HARRIS COUNTY,'04,'04,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6005,(713) 556-6006,HISDSuperintendent@houstonisd.org,www.houstonisd.org,MR MILLARD L HOUSE II,196943,'101912133,CORNELIUS EL,REGULAR INSTRUCTIONAL, ,7475 WESTOVER ST,HOUSTON,TX,77087-6113,7475 WESTOVER ST,HOUSTON,TX,77087-6113,77087,(713) 845-7405,(713) 845-7448,ZAIRA.GOMEZ@houstonisd.org,www.houstonisd.org,MS ZAIRA GOMEZ,'EE-05,804,Active, ,https://txschools.gov/schools/101912133/overview,f438a252-1e4c-4764-acc7-f7fa150780a1,
4636,World,M,100,A,"2112 Crockett St, Houston, Texas, 77007","2112 Crockett St, Houston, TX, 77007, USA",2112 Crockett St,PointAddress, , ,"2112 Crockett St, Houston, Texas, 77007", , ,20, ,2112, , , , , , ,Crockett,St, , , , , , , , ,2112 Crockett St, , , , ,Houston, ,Harris County,Texas,TX, , ,77007,3923,USA,ENG,0,-95.3802160338,29.7736974851,-95.3802160338,29.7740190149,-95.3812160338,-95.3792160338,29.7730190149,29.7750190149, ,2112 CROCKETT ST, , , ,HOUSTON, ,TX,77007, , ,'101,HARRIS COUNTY,'04,'04,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6005,(713) 556-6006,HISDSuperintendent@houstonisd.org,www.houstonisd.org,MR MILLARD L HOUSE II,196943,'101912135,CROCKETT EL,REGULAR INSTRUCTIONAL, ,2112 CROCKETT ST,HOUSTON,TX,77007-3923,2112 CROCKETT ST,HOUSTON,TX,77007-3923,77007,(713) 802-4780,(713) 802-4783,Alexis.Clark@houstonisd.org,www.houstonisd.org,MS ALEXIS CLARK,'EE-05,556,Active, ,https://txschools.gov/schools/101912135/overview,c6ff49b6-6283-4851-a352-7ab5c979e757,
4637,World,M,100,A,"5100 Gulfton St, Houston, Texas, 77081","5100 Gulfton St, Houston, TX, 77081, USA",5100 Gulfton St,PointAddress, , ,"5100 Gulfton St, Houston, Texas, 77081", , ,20, ,5100, , , , , , ,Gulfton,St, , , , , , , , ,5100 Gulfton St, , , , ,Houston, ,Harris County,Texas,TX, , ,77081,2906,USA,ENG,0,-95.4687239022,29.7166544431,-95.4687560049,29.7179719944,-95.4697560049,-95.4677560049,29.7169719944,29.7189719944, ,5100 GULFTON ST, , , ,HOUSTON, ,TX,77081, , ,'101,HARRIS COUNTY,'04,'04,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6005,(713) 556-6006,HISDSuperintendent@houstonisd.org,www.houstonisd.org,MR MILLARD L HOUSE II,196943,'101912136,CUNNINGHAM EL,REGULAR INSTRUCTIONAL, ,5100 GULFTON ST,HOUSTON,TX,77081-2906,5100 GULFTON ST,HOUSTON,TX,77081-2906,77081,(713) 295-5223,(713) 668-6217,KHARRI15@houstonisd.org,www.houstonisd.org,MS KAREN HARRIS,'EE-05,587,Active, ,https://txschools.gov/schools/101912136/overview,1e458dfa-a385-4210-a2bc-bee30bf101c5,
4638,World,M,98.82,A,"155 Cooper Rd, Houston, Texas, 77076","155 Cooper Rd, Houston, TX, 77076, USA",155 Cooper Rd,PointAddress, , ,"155 Cooper Rd, Houston, Texas, 77076", , ,20, ,155, , , , , , ,Cooper,Rd, , , , , , , , ,155 Cooper Rd, , , , ,Houston, ,Harris County,Texas,TX, , ,77076,2541,USA,ENG,0,-95.3770100397,29.8601625999,-95.3770200142,29.8609970183,-95.3780200142,-95.3760200142,29.8599970183,29.8619970183, ,155 COOPER, , , ,HOUSTON, ,TX,77076, , ,'101,HARRIS COUNTY,'04,'04,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6005,(713) 556-6006,HISDSuperintendent@houstonisd.org,www.houstonisd.org,MR MILLARD L HOUSE II,196943,'101912137,DE CHAUMES EL,REGULAR INSTRUCTIONAL, ,155 COOPER,HOUSTON,TX,77076-2541,155 COOPER,HOUSTON,TX,77076-2541,77076,(713) 696-2676,(713) 696-2680,esilerio@houstonisd.org,www.houstonisd.org,MS ENEDITH SILERIO,'EE-05,760,Active, ,https://txschools.gov/schools/101912137/overview,57033dbb-b9ee-47c6-b21a-382a36b71c44,
4639,World,M,100,A,"7521 Avenue H, Houston, Texas, 77012","7521 Avenue H, Houston, TX, 77012, USA",7521 Avenue H,PointAddress, , ,"7521 Avenue H, Houston, Texas, 77012", , ,20, ,7521, , , , , ,Avenue,H, , , , , , , , , ,7521 Avenue H, , , , ,Houston, ,Harris County,Texas,TX, , ,77012,1125,USA,ENG,0,-95.2891179897,29.7370215458,-95.2890100308,29.7373719931,-95.2900100308,-95.2880100308,29.7363719931,29.7383719931, ,7521 AVE H, , , ,HOUSTON, ,TX,77012, , ,'101,HARRIS COUNTY,'04,'04,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6005,(713) 556-6006,HISDSuperintendent@houstonisd.org,www.houstonisd.org,MR MILLARD L HOUSE II,196943,'101912138,DE ZAVALA EL,REGULAR INSTRUCTIONAL, ,7521 AVE H,HOUSTON,TX,77012-1199,7521 AVE H,HOUSTON,TX,77012-1199,77012,(713) 924-1888,(713) 924-1891,VOROZCOM@houstonisd.org,www.houstonisd.org,MS VICTORIA OROZCO-MARTINEZ,'EE-05,519,Active, ,https://txschools.gov/schools/101912138/overview,4ced0ee5-83c6-4504-937c-87b06d44f0c6,
4640,World,M,100,A,"4202 Liberty Rd, Houston, Texas, 77026","4202 Liberty Rd, Houston, TX, 77026, USA",4202 Liberty Rd,PointAddress, , ,"4202 Liberty Rd, Houston, Texas, 77026", , ,20, ,4202, , , , , , ,Liberty,Rd, , , , , , , , ,4202 Liberty Rd, , , , ,Houston, ,Harris County,Texas,TX, , ,77026,5824,USA,ENG,0,-95.3285250884,29.7857758076,-95.3282830191,29.7851889905,-95.3292830191,-95.3272830191,29.7841889905,29.7861889905, ,4202 LIBERTY RD, , , ,HOUSTON, ,TX,77026, , ,'101,HARRIS COUNTY,'04,'04,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6005,(713) 556-6006,HISDSuperintendent@houstonisd.org,www.houstonisd.org,MR MILLARD L HOUSE II,196943,'101912140,DOGAN EL,REGULAR INSTRUCTIONAL, ,4202 LIBERTY RD,HOUSTON,TX,77026-5824,4202 LIBERTY RD,HOUSTON,TX,77026-5824,77026,(713) 671-4110,(713) 671-4142,rmohamed@houstonisd.org,www.houstonisd.org,RIM MOHAMED,'EE-05,554,Active, ,https://txschools.gov/schools/101912140/overview,a86a969f-1e57-46ae-b687-6140b3d55766,
4641,World,M,98.82,A,"7301 Nordling Rd, Houston, Texas, 77076","7301 Nordling Rd, Houston, TX, 77076, USA",7301 Nordling Rd,PointAddress, , ,"7301 Nordling Rd, Houston, Texas, 77076", , ,20, ,7301, , , , , , ,Nordling,Rd, , , , , , , , ,7301 Nordling Rd, , , , ,Houston, ,Harris County,Texas,TX, , ,77076,1636,USA,ENG,0,-95.3912137614,29.8666772665,-95.3921910075,29.8666610056,-95.3931910075,-95.3911910075,29.8656610056,29.8676610056, ,7301 NORDLING, , , ,HOUSTON, ,TX,77076, , ,'101,HARRIS COUNTY,'04,'04,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6005,(713) 556-6006,HISDSuperintendent@houstonisd.org,www.houstonisd.org,MR MILLARD L HOUSE II,196943,'101912144,DURKEE EL,REGULAR INSTRUCTIONAL, ,7301 NORDLING,HOUSTON,TX,77076-1636,7301 NORDLING,HOUSTON,TX,77076-1636,77076,(713) 696-2835,(713) 696-2837,apuente@houstonisd.org,www.houstonisd.org,MS ALICIA PUENTE,'EE-05,487,Active, ,https://txschools.gov/schools/101912144/overview,c82aac44-957c-4cf1-b4b2-69f94aa3e7dc,
4642,World,M,100,A,"6411 Laredo St, Houston, Texas, 77020","6411 Laredo St, Houston, TX, 77020, USA",6411 Laredo St,PointAddress, , ,"6411 Laredo St, Houston, Texas, 77020", , ,20, ,6411, , , , , , ,Laredo,St, , , , , , , , ,6411 Laredo St, , , , ,Houston, ,Harris County,Texas,TX, , ,77020,4930,USA,ENG,0,-95.3065282085,29.7808615816,-95.306521,29.7812680201,-95.307521,-95.305521,29.7802680201,29.7822680201, ,6411 LAREDO ST, , , ,HOUSTON, ,TX,77020, , ,'101,HARRIS COUNTY,'04,'04,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6005,(713) 556-6006,HISDSuperintendent@houstonisd.org,www.houstonisd.org,MR MILLARD L HOUSE II,196943,'101912147,ELIOT EL,REGULAR INSTRUCTIONAL, ,6411 LAREDO ST,HOUSTON,TX,77020-4930,6411 LAREDO ST,HOUSTON,TX,77020-4930,77020,(713) 671-3670,(713) 671-3676,MSCHWER@houstonisd.org,www.houstonisd.org,MR MATTHEW SCHWER,'EE-05,574,Active, ,https://txschools.gov/schools/101912147/overview,32836f11-a351-46d2-bf71-aafd6ce047df,
4643,World,M,100,A,"6230 Dumfries Dr, Houston, Texas, 77096","6230 Dumfries Dr, Houston, TX, 77096, USA",6230 Dumfries Dr,PointAddress, , ,"6230 Dumfries Dr, Houston, Texas, 77096", , ,20, ,6230, , , , , , ,Dumfries,Dr, , , , , , , , ,6230 Dumfries Dr, , , , ,Houston, ,Harris County,Texas,TX, , ,77096,4603,USA,ENG,0,-95.5016126463,29.6709752081,-95.5016170049,29.6714559941,-95.5026170049,-95.5006170049,29.6704559941,29.6724559941, ,6230 DUMFRIES DR, , , ,HOUSTON, ,TX,77096, , ,'101,HARRIS COUNTY,'04,'04,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6005,(713) 556-6006,HISDSuperintendent@houstonisd.org,www.houstonisd.org,MR MILLARD L HOUSE II,196943,'101912148,ELROD EL,REGULAR INSTRUCTIONAL, ,6230 DUMFRIES DR,HOUSTON,TX,77096-4603,6230 DUMFRIES DR,HOUSTON,TX,77096-4603,77096,(713) 778-3330,(713) 778-3333,MHUTCHI1@houstonisd.org,www.houstonisd.org,MR MICHAEL HUTCHINS,'EE-05,716,Active, ,https://txschools.gov/schools/101912148/overview,fd9fed03-f5b4-4bbb-9f38-8bdccb429439,
4644,World,M,100,A,"9533 Skyline Dr, Houston, Texas, 77063","9533 Skyline Dr, Houston, TX, 77063, USA",9533 Skyline Dr,PointAddress, , ,"9533 Skyline Dr, Houston, Texas, 77063", , ,20, ,9533, , , , , , ,Skyline,Dr, , , , , , , , ,9533 Skyline Dr, , , , ,Houston, ,Harris County,Texas,TX, , ,77063,5215,USA,ENG,0,-95.5339444967,29.7271402877,-95.5338490268,29.7266149939,-95.5348490268,-95.5328490268,29.7256149939,29.7276149939, ,9533 SKYLINE DR, , , ,HOUSTON, ,TX,77063, , ,'101,HARRIS COUNTY,'04,'04,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6005,(713) 556-6006,HISDSuperintendent@houstonisd.org,www.houstonisd.org,MR MILLARD L HOUSE II,196943,'101912149,EMERSON EL,REGULAR INSTRUCTIONAL, ,9533 SKYLINE DR,HOUSTON,TX,77063-5215,9533 SKYLINE DR,HOUSTON,TX,77063-5215,77063,(713) 917-3630,(713) 917-3634,arodrig1@houstonisd.org,www.houstonisd.org,ALEXANDER S RODRIGUEZ,'EE-05,917,Active, ,https://txschools.gov/schools/101912149/overview,d2e46802-c86c-4b11-aa19-2312c6a2bb4b,
4645,World,M,100,A,"12323 Shaftsbury Dr, Houston, Texas, 77031","12323 Shaftsbury Dr, Houston, TX, 77031, USA",12323 Shaftsbury Dr,PointAddress, , ,"12323 Shaftsbury Dr, Houston, Texas, 77031", , ,20, ,12323, , , , , , ,Shaftsbury,Dr, , , , , , , , ,12323 Shaftsbury Dr, , , , ,Houston, ,Harris County,Texas,TX, , ,77031,3123,USA,ENG,0,-95.5497533528,29.6442371885,-95.5492480078,29.643991012,-95.5502480078,-95.5482480078,29.642991012,29.644991012, ,12323 SHAFTSBURY DR, , , ,HOUSTON, ,TX,77031, , ,'101,HARRIS COUNTY,'04,'04,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6005,(713) 556-6006,HISDSuperintendent@houstonisd.org,www.houstonisd.org,MR MILLARD L HOUSE II,196943,'101912151,BELL EL,REGULAR INSTRUCTIONAL, ,12323 SHAFTSBURY DR,HOUSTON,TX,77031-3123,12323 SHAFTSBURY DR,HOUSTON,TX,77031-3123,77031,(281) 983-2800,(713) 983-2802,KTHOMASL@houstonisd.org,www.houstonisd.org,MS KIZZY LUKE,'EE-05,613,Active,28699,https://txschools.gov/schools/101912151/overview,41d0efe1-660d-4574-b813-c2735aa86853,
4646,World,M,100,A,"703 E 17th St, Houston, Texas, 77008","703 E 17th St, Houston, TX, 77008, USA",703 E 17th St,PointAddress, , ,"703 E 17th St, Houston, Texas, 77008", , ,20, ,703, , , , ,E, ,17th,St, , , , , , , , ,703 E 17th St, , , , ,Houston, ,Harris County,Texas,TX, , ,77008,4414,USA,ENG,0,-95.3887677544,29.8007222916,-95.3887749628,29.8017779923,-95.3897749628,-95.3877749628,29.8007779923,29.8027779923, ,703 E 17TH ST, , , ,HOUSTON, ,TX,77008, , ,'101,HARRIS COUNTY,'04,'04,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6005,(713) 556-6006,HISDSuperintendent@houstonisd.org,www.houstonisd.org,MR MILLARD L HOUSE II,196943,'101912152,FIELD EL,REGULAR INSTRUCTIONAL, ,703 E 17TH ST,HOUSTON,TX,77008-4414,703 E 17TH ST,HOUSTON,TX,77008-4414,77008,(713) 867-5190,(713) 867-5194,jhendric@houstonisd.org,www.houstonisd.org,MR JOHN HENDRICKSON,'EE-05,431,Active, ,https://txschools.gov/schools/101912152/overview,cce8e49c-7087-4df8-ac22-bbf73379d674,
4647,World,M,100,A,"12405 Carlsbad St, Houston, Texas, 77085","12405 Carlsbad St, Houston, TX, 77085, USA",12405 Carlsbad St,PointAddress, , ,"12405 Carlsbad St, Houston, Texas, 77085", , ,20, ,12405, , , , , , ,Carlsbad,St, , , , , , , , ,12405 Carlsbad St, , , , ,Houston, ,Harris County,Texas,TX, , ,77085,1224,USA,ENG,0,-95.4990925433,29.6281619974,-95.4984100049,29.6281619974,-95.4994100049,-95.4974100049,29.6271619974,29.6291619974, ,12405 CARLSBAD ST, , , ,HOUSTON, ,TX,77085, , ,'101,HARRIS COUNTY,'04,'04,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6005,(713) 556-6006,HISDSuperintendent@houstonisd.org,www.houstonisd.org,MR MILLARD L HOUSE II,196943,'101912153,FONDREN EL,REGULAR INSTRUCTIONAL, ,12405 CARLSBAD ST,HOUSTON,TX,77085-1224,12405 CARLSBAD ST,HOUSTON,TX,77085-1224,77085,(713) 726-3611,(713) 726-3646,ECONTRE2@houstonisd.org,www.houstonisd.org,MR EDGAR CINTRERAS,'EE-05,314,Active, ,https://txschools.gov/schools/101912153/overview,f91727fd-94c8-4e07-8da8-9cb20afdcc1e,
4648,World,M,100,A,"3919 Ward St, Houston, Texas, 77021","3919 Ward St, Houston, TX, 77021, USA",3919 Ward St,PointAddress, , ,"3919 Ward St, Houston, Texas, 77021", , ,20, ,3919, , , , , , ,Ward,St, , , , , , , , ,3919 Ward St, , , , ,Houston, ,Harris County,Texas,TX, , ,77021,4861,USA,ENG,0,-95.3601869733,29.6915613719,-95.3598419742,29.6925299846,-95.3608419742,-95.3588419742,29.6915299846,29.6935299846, ,3919 WARD ST, , , ,HOUSTON, ,TX,77021, , ,'101,HARRIS COUNTY,'04,'04,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6005,(713) 556-6006,HISDSuperintendent@houstonisd.org,www.houstonisd.org,MR MILLARD L HOUSE II,196943,'101912154,FOSTER EL,REGULAR INSTRUCTIONAL, ,3919 WARD ST,HOUSTON,TX,77021-4861,3919 WARD ST,HOUSTON,TX,77021-4861,77021,(713) 746-8260,(713) 746-8263,tlightfo@houstonisd.org,www.houstonisd.org,MS TRACI B LIGHTFOOT,'EE-05,378,Active, ,https://txschools.gov/schools/101912154/overview,9ad32807-effd-4f44-8fe6-2b38e318b57f,
